Time (UTCG),Semi-major Axis (km),Apogee Altitude (km),Period (sec),,,
20:00.0,6733.359176,361.864494,5498.683,156000,1.805555556,0.004943342
21:00.0,6733.486881,361.864488,5498.839,156060,1.80625,0.004945243
22:00.0,6733.706115,361.858651,5499.108,156120,1.806944444,0.004947144
23:00.0,6734.010032,361.847374,5499.48,156180,1.807638889,0.004949046
24:00.0,6734.389209,361.831721,5499.944,156240,1.808333333,0.004950947
25:00.0,6734.83361,361.813914,5500.489,156300,1.809027778,0.004952848
26:00.0,6735.333617,361.79822,5501.101,156360,1.809722222,0.004954749
27:00.0,6735.879828,361.792641,5501.771,156420,1.810416667,0.004956651
28:00.0,6736.463012,361.812248,5502.485,156480,1.811111111,0.004958552
29:00.0,6737.074468,361.886042,5503.234,156540,1.811805556,0.004960453
30:00.0,6737.705535,362.069382,5504.008,156600,1.8125,0.004962355
31:00.0,6738.346093,362.453307,5504.792,156660,1.813194444,0.004964256
32:00.0,6738.983814,363.125893,5505.574,156720,1.813888889,0.004966157
33:00.0,6739.605348,364.077292,5506.336,156780,1.814583333,0.004968058
34:00.0,6740.198096,365.20274,5507.062,156840,1.815277778,0.00496996
35:00.0,6740.750589,366.395796,5507.739,156900,1.815972222,0.004971861
36:00.0,6741.25171,367.582727,5508.353,156960,1.816666667,0.004973762
37:00.0,6741.690567,368.713702,5508.891,157020,1.817361111,0.004975664
38:00.0,6742.057591,369.753553,5509.341,157080,1.818055556,0.004977565
39:00.0,6742.345469,370.677511,5509.694,157140,1.81875,0.004979466
40:00.0,6742.548884,371.467962,5509.943,157200,1.819444444,0.004981367
41:00.0,6742.663848,372.111645,5510.084,157260,1.820138889,0.004983269
42:00.0,6742.687675,372.598607,5510.114,157320,1.820833333,0.00498517
43:00.0,6742.61929,372.922331,5510.03,157380,1.821527778,0.004987071
44:00.0,6742.459091,373.079348,5509.833,157440,1.822222222,0.004988973
45:00.0,6742.208689,373.068534,5509.526,157500,1.822916667,0.004990874
46:00.0,6741.871417,372.891673,5509.113,157560,1.823611111,0.004992775
47:00.0,6741.45322,372.554986,5508.6,157620,1.824305556,0.004994676
48:00.0,6740.962594,372.069258,5507.999,157680,1.825,0.004996578
49:00.0,6740.409338,371.447815,5507.321,157740,1.825694444,0.004998479
50:00.0,6739.803601,370.704693,5506.579,157800,1.826388889,0.00500038
51:00.0,6739.156171,369.854931,5505.785,157860,1.827083333,0.005002282
52:00.0,6738.479079,368.915748,5504.955,157920,1.827777778,0.005004183
53:00.0,6737.785476,367.906574,5504.106,157980,1.828472222,0.005006084
54:00.0,6737.088223,366.846767,5503.251,158040,1.829166667,0.005007985
55:00.0,6736.399758,365.755274,5502.408,158100,1.829861111,0.005009887
56:00.0,6735.732623,364.651677,5501.59,158160,1.830555556,0.005011788
57:00.0,6735.099401,363.556653,5500.814,158220,1.83125,0.005013689
58:00.0,6734.511657,362.4907,5500.094,158280,1.831944444,0.005015591
59:00.0,6733.979279,361.473294,5499.442,158340,1.832638889,0.005017492
00:00.0,6733.51116,360.52457,5498.869,158400,1.833333333,0.005019393
01:00.0,6733.116016,359.668138,5498.385,158460,1.834027778,0.005021294
02:00.0,6732.801796,358.9319,5498,158520,1.834722222,0.005023196
03:00.0,6732.574309,358.346663,5497.721,158580,1.835416667,0.005025097
04:00.0,6732.437048,357.944751,5497.553,158640,1.836111111,0.005026998
05:00.0,6732.392294,357.757758,5497.498,158700,1.836805556,0.0050289
06:00.0,6732.441422,357.808588,5497.558,158760,1.8375,0.005030801
07:00.0,6732.58336,358.099053,5497.732,158820,1.838194444,0.005032702
08:00.0,6732.813217,358.605601,5498.014,158880,1.838888889,0.005034603
09:00.0,6733.123395,359.290182,5498.394,158940,1.839583333,0.005036505
10:00.0,6733.506326,360.115502,5498.863,159000,1.840277778,0.005038406
11:00.0,6733.95571,361.051646,5499.413,159060,1.840972222,0.005040307
12:00.0,6734.465135,362.073505,5500.037,159120,1.841666667,0.005042209
13:00.0,6735.026313,363.156741,5500.725,159180,1.842361111,0.00504411
14:00.0,6735.62918,364.277423,5501.463,159240,1.843055556,0.005046011
15:00.0,6736.263096,365.413357,5502.24,159300,1.84375,0.005047912
16:00.0,6736.916914,366.543152,5503.041,159360,1.844444444,0.005049814
17:00.0,6737.577864,367.643627,5503.851,159420,1.845138889,0.005051715
18:00.0,6738.231426,368.689632,5504.652,159480,1.845833333,0.005053616
19:00.0,6738.863231,369.657524,5505.426,159540,1.846527778,0.005055518
20:00.0,6739.461169,370.528492,5506.159,159600,1.847222222,0.005057419
21:00.0,6740.015444,371.287955,5506.838,159660,1.847916667,0.00505932
22:00.0,6740.516857,371.922181,5507.453,159720,1.848611111,0.005061221
23:00.0,6740.955576,372.416315,5507.99,159780,1.849305556,0.005063123
24:00.0,6741.321669,372.755673,5508.439,159840,1.85,0.005065024
25:00.0,6741.606494,372.928335,5508.788,159900,1.850694444,0.005066925
26:00.0,6741.80363,372.926669,5509.03,159960,1.851388889,0.005068827
27:00.0,6741.908983,372.747352,5509.159,160020,1.852083333,0.005070728
28:00.0,6741.920914,372.391463,5509.174,160080,1.852777778,0.005072629
29:00.0,6741.839736,371.863554,5509.074,160140,1.853472222,0.00507453
30:00.0,6741.666949,371.170404,5508.862,160200,1.854166667,0.005076432
31:00.0,6741.405079,370.321167,5508.541,160260,1.854861111,0.005078333
32:00.0,6741.058449,369.32929,5508.117,160320,1.855555556,0.005080234
33:00.0,6740.634098,368.214572,5507.596,160380,1.85625,0.005082136
34:00.0,6740.141268,367.002844,5506.992,160440,1.856944444,0.005084037
35:00.0,6739.589458,365.724508,5506.316,160500,1.857638889,0.005085938
36:00.0,6738.987216,364.417683,5505.578,160560,1.858333333,0.005087839
37:00.0,6738.343444,363.14091,5504.789,160620,1.859027778,0.005089741
38:00.0,6737.669891,361.991357,5503.964,160680,1.859722222,0.005091642
39:00.0,6736.98156,361.097893,5503.12,160740,1.860416667,0.005093543
40:00.0,6736.293732,360.53439,5502.278,160800,1.861111111,0.005095445
41:00.0,6735.618281,360.242945,5501.45,160860,1.861805556,0.005097346
42:00.0,6734.963043,360.114328,5500.647,160920,1.8625,0.005099247
43:00.0,6734.334878,360.071215,5499.878,160980,1.863194444,0.005101148
44:00.0,6733.743348,360.071915,5499.153,161040,1.863888889,0.00510305
45:00.0,6733.2016,360.094588,5498.49,161100,1.864583333,0.005104951
46:00.0,6732.724023,360.127237,5497.905,161160,1.865277778,0.005106852
47:00.0,6732.322916,360.162974,5497.413,161220,1.865972222,0.005108754
48:00.0,6732.006453,360.197769,5497.026,161280,1.866666667,0.005110655
49:00.0,6731.778668,360.229264,5496.747,161340,1.867361111,0.005112556
50:00.0,6731.640919,360.256089,5496.578,161400,1.868055556,0.005114457
51:00.0,6731.59385,360.277439,5496.52,161460,1.86875,0.005116359
52:00.0,6731.638663,360.292803,5496.575,161520,1.869444444,0.00511826
53:00.0,6731.776674,360.301828,5496.744,161580,1.870138889,0.005120161
54:00.0,6732.007415,360.304326,5497.027,161640,1.870833333,0.005122063
55:00.0,6732.326975,360.300439,5497.418,161700,1.871527778,0.005123964
56:00.0,6732.728164,360.290956,5497.91,161760,1.872222222,0.005125865
57:00.0,6733.202,360.277851,5498.49,161820,1.872916667,0.005127766
58:00.0,6733.738558,360.265333,5499.147,161880,1.873611111,0.005129668
59:00.0,6734.326338,360.261917,5499.867,161940,1.874305556,0.005131569
00:00.0,6734.95166,360.284504,5500.633,162000,1.875,0.00513347
01:00.0,6735.59985,360.366319,5501.428,162060,1.875694444,0.005135372
02:00.0,6736.257529,360.570342,5502.233,162120,1.876388889,0.005137273
03:00.0,6736.913461,360.995819,5503.037,162180,1.877083333,0.005139174
04:00.0,6737.556961,361.725005,5503.825,162240,1.877777778,0.005141075
05:00.0,6738.17596,362.724536,5504.584,162300,1.878472222,0.005142977
06:00.0,6738.757354,363.874358,5505.296,162360,1.879166667,0.005144878
07:00.0,6739.289351,365.066741,5505.948,162420,1.879861111,0.005146779
08:00.0,6739.762984,366.23386,5506.529,162480,1.880555556,0.005148681
09:00.0,6740.171121,367.334952,5507.029,162540,1.88125,0.005150582
10:00.0,6740.506484,368.341483,5507.44,162600,1.881944444,0.005152483
11:00.0,6740.761267,369.229658,5507.752,162660,1.882638889,0.005154384
12:00.0,6740.928685,369.979805,5507.957,162720,1.883333333,0.005156286
13:00.0,6741.004586,370.578058,5508.051,162780,1.884027778,0.005158187
14:00.0,6740.987666,371.016509,5508.03,162840,1.884722222,0.005160088
15:00.0,6740.878803,371.291883,5507.896,162900,1.885416667,0.00516199
16:00.0,6740.680537,371.4044,5507.653,162960,1.886111111,0.005163891
17:00.0,6740.396662,371.356919,5507.305,163020,1.886805556,0.005165792
18:00.0,6740.031433,371.153389,5506.858,163080,1.8875,0.005167693
19:00.0,6739.588982,370.797392,5506.316,163140,1.888194444,0.005169595
20:00.0,6739.074128,370.292996,5505.685,163200,1.888888889,0.005171496
21:00.0,6738.494379,369.648127,5504.974,163260,1.889583333,0.005173397
22:00.0,6737.861201,368.877338,5504.198,163320,1.890277778,0.005175299
23:00.0,6737.18893,368.000758,5503.375,163380,1.890972222,0.0051772
24:00.0,6736.492543,367.040577,5502.521,163440,1.891666667,0.005179101
25:00.0,6735.785945,366.017805,5501.656,163500,1.892361111,0.005181002
26:00.0,6735.081848,364.951698,5500.793,163560,1.893055556,0.005182904
27:00.0,6734.392555,363.861065,5499.949,163620,1.89375,0.005184805
28:00.0,6733.73012,362.764859,5499.137,163680,1.894444444,0.005186706
29:00.0,6733.10608,361.682086,5498.373,163740,1.895138889,0.005188607
30:00.0,6732.531515,360.632326,5497.669,163800,1.895833333,0.005190509
31:00.0,6732.017282,359.636979,5497.039,163860,1.896527778,0.00519241
32:00.0,6731.573546,358.719755,5496.495,163920,1.897222222,0.005194311
33:00.0,6731.20853,357.905778,5496.048,163980,1.897916667,0.005196213
34:00.0,6730.927717,357.220852,5495.704,164040,1.898611111,0.005198114
35:00.0,6730.734474,356.692576,5495.468,164100,1.899305556,0.005200015
36:00.0,6730.631412,356.351651,5495.342,164160,1.9,0.005201916
37:00.0,6730.62083,356.228499,5495.329,164220,1.900694444,0.005203818
38:00.0,6730.703702,356.3429,5495.43,164280,1.901388889,0.005205719
39:00.0,6730.878484,356.693589,5495.644,164340,1.902083333,0.00520762
40:00.0,6731.141137,357.258373,5495.966,164400,1.902777778,0.005209522
41:00.0,6731.48621,358.004283,5496.388,164460,1.903472222,0.005211423
42:00.0,6731.90754,358.897139,5496.905,164520,1.904166667,0.005213324
43:00.0,6732.397731,359.904597,5497.505,164580,1.904861111,0.005215225
44:00.0,6732.947211,360.995279,5498.178,164640,1.905555556,0.005217127
45:00.0,6733.544078,362.138253,5498.909,164700,1.90625,0.005219028
46:00.0,6734.174928,363.303844,5499.682,164760,1.906944444,0.005220929
47:00.0,6734.825805,364.464401,5500.479,164820,1.907638889,0.005222831
48:00.0,6735.482825,365.59447,5501.284,164880,1.908333333,0.005224732
49:00.0,6736.132857,366.671336,5502.081,164940,1.909027778,0.005226633
50:00.0,6736.764467,367.676186,5502.854,165000,1.909722222,0.005228534
51:00.0,6737.368264,368.594201,5503.594,165060,1.910416667,0.005230436
52:00.0,6737.935771,369.412133,5504.29,165120,1.911111111,0.005232337
53:00.0,6738.457612,370.11508,5504.929,165180,1.911805556,0.005234238
54:00.0,6738.923062,370.686121,5505.5,165240,1.9125,0.00523614
55:00.0,6739.321759,371.109693,5505.988,165300,1.913194444,0.005238041
56:00.0,6739.64577,371.375099,5506.385,165360,1.913888889,0.005239942
57:00.0,6739.889698,371.476175,5506.684,165420,1.914583333,0.005241843
58:00.0,6740.049005,371.408138,5506.879,165480,1.915277778,0.005243745
59:00.0,6740.118965,371.166079,5506.965,165540,1.915972222,0.005245646
00:00.0,6740.096471,370.748615,5506.938,165600,1.916666667,0.005247547
01:00.0,6739.981519,370.160465,5506.797,165660,1.917361111,0.005249449
02:00.0,6739.777181,369.411946,5506.546,165720,1.918055556,0.00525135
03:00.0,6739.487544,368.515307,5506.191,165780,1.91875,0.005253251
04:00.0,6739.116438,367.48339,5505.736,165840,1.919444444,0.005255152
05:00.0,6738.668642,366.333243,5505.188,165900,1.920138889,0.005257054
06:00.0,6738.151938,365.091209,5504.555,165960,1.920833333,0.005258955
07:00.0,6737.577291,363.795253,5503.85,166020,1.921527778,0.005260856
08:00.0,6736.956947,362.496097,5503.09,166080,1.922222222,0.005262758
09:00.0,6736.302733,361.262853,5502.289,166140,1.922916667,0.005264659
10:00.0,6735.626101,360.190555,5501.46,166200,1.923611111,0.00526656
11:00.0,6734.939009,359.38072,5500.618,166260,1.924305556,0.005268461
12:00.0,6734.25403,358.870536,5499.779,166320,1.925,0.005270363
13:00.0,6733.583678,358.600231,5498.958,166380,1.925694444,0.005272264
14:00.0,6732.940016,358.479598,5498.169,166440,1.926388889,0.005274165
15:00.0,6732.334694,358.442259,5497.428,166500,1.927083333,0.005276067
16:00.0,6731.77849,358.449384,5496.746,166560,1.927777778,0.005277968
17:00.0,6731.28029,358.47942,5496.136,166620,1.928472222,0.005279869
18:00.0,6730.846776,358.520375,5495.605,166680,1.929166667,0.00528177
19:00.0,6730.483699,358.565481,5495.161,166740,1.929861111,0.005283672
20:00.0,6730.197516,358.610761,5494.81,166800,1.930555556,0.005285573
21:00.0,6729.995508,358.653655,5494.563,166860,1.93125,0.005287474
22:00.0,6729.884116,358.692315,5494.426,166920,1.931944444,0.005289376
23:00.0,6729.867081,358.725322,5494.406,166980,1.932638889,0.005291277
24:00.0,6729.944729,358.751586,5494.501,167040,1.933333333,0.005293178
25:00.0,6730.114324,358.770337,5494.708,167100,1.934027778,0.005295079
26:00.0,6730.370838,358.781187,5495.022,167160,1.934722222,0.005296981
27:00.0,6730.708024,358.784245,5495.435,167220,1.935416667,0.005298882
28:00.0,6731.119476,358.780358,5495.939,167280,1.936111111,0.005300783
29:00.0,6731.598696,358.771625,5496.526,167340,1.936805556,0.005302685
30:00.0,6732.137638,358.762499,5497.186,167400,1.9375,0.005304586
31:00.0,6732.725225,358.76187,5497.906,167460,1.938194444,0.005306487
32:00.0,6733.348068,358.786909,5498.669,167520,1.938888889,0.005308388
33:00.0,6733.993266,358.870453,5499.459,167580,1.939583333,0.00531029
34:00.0,6734.650291,359.073967,5500.264,167640,1.940277778,0.005312191
35:00.0,6735.309556,359.495104,5501.072,167700,1.940972222,0.005314092
36:00.0,6735.959214,360.219299,5501.868,167760,1.941666667,0.005315994
37:00.0,6736.584053,361.220073,5502.633,167820,1.942361111,0.005317895
38:00.0,6737.167938,362.377126,5503.349,167880,1.943055556,0.005319796
39:00.0,6737.697143,363.577134,5503.997,167940,1.94375,0.005321697
40:00.0,6738.161277,364.746839,5504.566,168000,1.944444444,0.005323599
41:00.0,6738.55189,365.841011,5505.045,168060,1.945138889,0.0053255
42:00.0,6738.861409,366.828803,5505.424,168120,1.945833333,0.005327401
43:00.0,6739.083792,367.688082,5505.696,168180,1.946527778,0.005329303
44:00.0,6739.215439,368.404054,5505.858,168240,1.947222222,0.005331204
45:00.0,6739.254651,368.96722,5505.906,168300,1.947916667,0.005333105
46:00.0,6739.200359,369.370341,5505.839,168360,1.948611111,0.005335006
47:00.0,6739.052038,369.607458,5505.658,168420,1.949305556,0.005336908
48:00.0,6738.811124,369.675895,5505.362,168480,1.95,0.005338809
49:00.0,6738.48209,369.578276,5504.959,168540,1.950694444,0.00534071
50:00.0,6738.071848,369.321813,5504.456,168600,1.951388889,0.005342612
51:00.0,6737.588394,368.915926,5503.864,168660,1.952083333,0.005344513
52:00.0,6737.040424,368.371253,5503.193,168720,1.952777778,0.005346414
53:00.0,6736.438038,367.700737,5502.454,168780,1.953472222,0.005348315
54:00.0,6735.793011,366.920397,5501.664,168840,1.954166667,0.005350217
55:00.0,6735.117605,366.047669,5500.837,168900,1.954861111,0.005352118
56:00.0,6734.423639,365.099668,5499.987,168960,1.955555556,0.005354019
57:00.0,6733.72188,364.091776,5499.127,169020,1.95625,0.005355921
58:00.0,6733.023257,363.039452,5498.271,169080,1.956944444,0.005357822
59:00.0,6732.339994,361.960447,5497.434,169140,1.957638889,0.005359723
00:00.0,6731.685618,360.875538,5496.633,169200,1.958333333,0.005361624
01:00.0,6731.073918,359.807557,5495.884,169260,1.959027778,0.005363526
02:00.0,6730.517627,358.779855,5495.202,169320,1.959722222,0.005365427
03:00.0,6730.027452,357.815242,5494.602,169380,1.960416667,0.005367328
04:00.0,6729.611721,356.936013,5494.093,169440,1.961111111,0.00536923
05:00.0,6729.27679,356.165383,5493.683,169500,1.961805556,0.005371131
06:00.0,6729.027904,355.529942,5493.378,169560,1.9625,0.005373032
07:00.0,6728.869672,355.061071,5493.184,169620,1.963194444,0.005374933
08:00.0,6728.805452,354.792093,5493.105,169680,1.963888889,0.005376835
09:00.0,6728.836149,354.749839,5493.143,169740,1.964583333,0.005378736
10:00.0,6728.959772,354.944779,5493.294,169800,1.965277778,0.005380637
11:00.0,6729.172396,355.367531,5493.555,169860,1.965972222,0.005382539
12:00.0,6729.469463,355.994132,5493.919,169920,1.966666667,0.00538444
13:00.0,6729.845933,356.793707,5494.38,169980,1.967361111,0.005386341
14:00.0,6730.295297,357.732979,5494.93,170040,1.968055556,0.005388242
15:00.0,6730.808907,358.778472,5495.559,170100,1.96875,0.005390144
16:00.0,6731.376491,359.898524,5496.254,170160,1.969444444,0.005392045
17:00.0,6731.986994,361.064379,5497.002,170220,1.970138889,0.005393946
18:00.0,6732.628669,362.249315,5497.788,170280,1.970833333,0.005395848
19:00.0,6733.288911,363.427523,5498.597,170340,1.971527778,0.005397749
20:00.0,6733.955051,364.575022,5499.413,170400,1.972222222,0.00539965
21:00.0,6734.615591,365.67122,5500.222,170460,1.972916667,0.005401551
22:00.0,6735.259705,366.697183,5501.011,170520,1.973611111,0.005403453
23:00.0,6735.874514,367.630402,5501.764,170580,1.974305556,0.005405354
24:00.0,6736.443268,368.442162,5502.461,170640,1.975,0.005407255
25:00.0,6736.947915,369.103153,5503.079,170700,1.975694444,0.005409157
26:00.0,6737.374966,369.594023,5503.602,170760,1.976388889,0.005411058
27:00.0,6737.71905,369.910485,5504.024,170820,1.977083333,0.005412959
28:00.0,6737.980429,370.057294,5504.344,170880,1.977777778,0.00541486
29:00.0,6738.159232,370.037597,5504.563,170940,1.978472222,0.005416762
30:00.0,6738.252577,369.848881,5504.678,171000,1.979166667,0.005418663
31:00.0,6738.256991,369.488508,5504.683,171060,1.979861111,0.005420564
32:00.0,6738.172437,368.961005,5504.58,171120,1.980555556,0.005422466
33:00.0,6738.002388,368.277439,5504.371,171180,1.98125,0.005424367
34:00.0,6737.751229,367.450423,5504.064,171240,1.981944444,0.005426268
35:00.0,6737.422379,366.491555,5503.661,171300,1.982638889,0.005428169
36:00.0,6737.019392,365.414684,5503.167,171360,1.983333333,0.005430071
37:00.0,6736.547961,364.240566,5502.589,171420,1.984027778,0.005431972
38:00.0,6736.016088,362.998497,5501.938,171480,1.984722222,0.005433873
39:00.0,6735.432767,361.727064,5501.223,171540,1.985416667,0.005435775
40:00.0,6734.807523,360.479007,5500.457,171600,1.986111111,0.005437676
41:00.0,6734.151369,359.328679,5499.653,171660,1.986805556,0.005439577
42:00.0,6733.477264,358.367585,5498.827,171720,1.9875,0.005441478
43:00.0,6732.798724,357.667083,5497.996,171780,1.988194444,0.00544338
44:00.0,6732.127952,357.228691,5497.174,171840,1.988888889,0.005445281
45:00.0,6731.47566,356.991538,5496.376,171900,1.989583333,0.005447182
46:00.0,6730.85263,356.884544,5495.613,171960,1.990277778,0.005449084
47:00.0,6730.270797,356.855225,5494.9,172020,1.990972222,0.005450985
48:00.0,6729.74234,356.870429,5494.253,172080,1.991666667,0.005452886
49:00.0,6729.277702,356.910014,5493.684,172140,1.992361111,0.005454787
50:00.0,6728.884613,356.961797,5493.202,172200,1.993055556,0.005456689
51:00.0,6728.568798,357.01837,5492.816,172260,1.99375,0.00545859
52:00.0,6728.335111,357.075087,5492.53,172320,1.994444444,0.005460491
53:00.0,6728.187593,357.128838,5492.349,172380,1.995138889,0.005462393
54:00.0,6728.1285,357.177393,5492.277,172440,1.995833333,0.005464294
55:00.0,6728.157716,357.219126,5492.312,172500,1.996527778,0.005466195
56:00.0,6728.273507,357.252906,5492.454,172560,1.997222222,0.005468096
57:00.0,6728.4739,357.277998,5492.699,172620,1.997916667,0.005469998
58:00.0,6728.756957,357.29403,5493.046,172680,1.998611111,0.005471899
59:00.0,6729.119369,357.30114,5493.49,172740,1.999305556,0.0054738
00:00.0,6729.554806,357.300397,5494.023,172800,2,0.005475702
01:00.0,6730.053883,357.294555,5494.634,172860,2.000694444,0.005477603
02:00.0,6730.605672,357.289304,5495.31,172920,2.001388889,0.005479504
03:00.0,6731.198759,357.295596,5496.036,172980,2.002083333,0.005481405
04:00.0,6731.820774,357.334079,5496.798,173040,2.002777778,0.005483307
05:00.0,6732.457832,357.442491,5497.579,173100,2.003472222,0.005485208
06:00.0,6733.095952,357.683789,5498.36,173160,2.004166667,0.005487109
07:00.0,6733.723703,358.139405,5499.129,173220,2.004861111,0.005489011
08:00.0,6734.332895,358.860601,5499.875,173280,2.005555556,0.005490912
09:00.0,6734.915869,359.814618,5500.59,173340,2.00625,0.005492813
10:00.0,6735.462232,360.909989,5501.259,173400,2.006944444,0.005494714
11:00.0,6735.958994,362.054279,5501.868,173460,2.007638889,0.005496616
12:00.0,6736.39401,363.178187,5502.401,173520,2.008333333,0.005498517
13:00.0,6736.758449,364.236268,5502.847,173580,2.009027778,0.005500418
14:00.0,6737.045277,365.198429,5503.199,173640,2.009722222,0.00550232
15:00.0,6737.24609,366.039149,5503.445,173700,2.010416667,0.005504221
16:00.0,6737.35108,366.732831,5503.573,173760,2.011111111,0.005506122
17:00.0,6737.353176,367.258431,5503.576,173820,2.011805556,0.005508023
18:00.0,6737.252187,367.606695,5503.452,173880,2.0125,0.005509925
19:00.0,6737.054508,367.78106,5503.21,173940,2.013194444,0.005511826
20:00.0,6736.768757,367.790934,5502.86,174000,2.013888889,0.005513727
21:00.0,6736.401815,367.644176,5502.41,174060,2.014583333,0.005515629
22:00.0,6735.958708,367.345471,5501.867,174120,2.015277778,0.00551753
23:00.0,6735.445506,366.900491,5501.238,174180,2.015972222,0.005519431
24:00.0,6734.87173,366.320347,5500.536,174240,2.016666667,0.005521332
25:00.0,6734.249868,365.621683,5499.774,174300,2.017361111,0.005523234
26:00.0,6733.592669,364.822545,5498.969,174360,2.018055556,0.005525135
27:00.0,6732.911054,363.938443,5498.134,174420,2.01875,0.005527036
28:00.0,6732.21482,362.982581,5497.281,174480,2.019444444,0.005528938
29:00.0,6731.514927,361.969434,5496.424,174540,2.020138889,0.005530839
30:00.0,6730.825493,360.918903,5495.579,174600,2.020833333,0.00553274
31:00.0,6730.162538,359.855754,5494.767,174660,2.021527778,0.005534641
32:00.0,6729.540282,358.804396,5494.005,174720,2.022222222,0.005536543
33:00.0,6728.968461,357.783967,5493.305,174780,2.022916667,0.005538444
34:00.0,6728.453315,356.808874,5492.674,174840,2.023611111,0.005540345
35:00.0,6728.001138,355.89469,5492.121,174900,2.024305556,0.005542247
36:00.0,6727.620636,355.064035,5491.655,174960,2.025,0.005544148
37:00.0,6727.321822,354.347469,5491.289,175020,2.025694444,0.005546049
38:00.0,6727.112827,353.779458,5491.033,175080,2.026388889,0.00554795
39:00.0,6726.997757,353.393072,5490.892,175140,2.027083333,0.005549852
40:00.0,6726.977042,353.215851,5490.867,175200,2.027777778,0.005551753
41:00.0,6727.049199,353.266061,5490.955,175260,2.028472222,0.005553654
42:00.0,6727.212111,353.548619,5491.154,175320,2.029166667,0.005555556
43:00.0,6727.463022,354.052747,5491.462,175380,2.029861111,0.005557457
44:00.0,6727.797687,354.753802,5491.871,175440,2.030555556,0.005559358
45:00.0,6728.209619,355.618458,5492.376,175500,2.03125,0.005561259
46:00.0,6728.690142,356.610579,5492.964,175560,2.031944444,0.005563161
47:00.0,6729.229277,357.695814,5493.624,175620,2.032638889,0.005565062
48:00.0,6729.816645,358.843695,5494.344,175680,2.033333333,0.005566963
49:00.0,6730.441495,360.026852,5495.109,175740,2.034027778,0.005568865
50:00.0,6731.09201,361.218766,5495.906,175800,2.034722222,0.005570766
51:00.0,6731.755033,362.392702,5496.718,175860,2.035416667,0.005572667
52:00.0,6732.416851,363.52277,5497.528,175920,2.036111111,0.005574568
53:00.0,6733.064226,364.585329,5498.321,175980,2.036805556,0.00557647
54:00.0,6733.684544,365.558774,5499.081,176040,2.0375,0.005578371
55:00.0,6734.265452,366.422662,5499.793,176100,2.038194444,0.005580272
56:00.0,6734.79534,367.158618,5500.442,176160,2.038888889,0.005582174
57:00.0,6735.264788,367.752826,5501.017,176220,2.039583333,0.005584075
58:00.0,6735.667185,368.196625,5501.51,176280,2.040277778,0.005585976
59:00.0,6735.997139,368.483115,5501.914,176340,2.040972222,0.005587877
00:00.0,6736.247956,368.602699,5502.222,176400,2.041666667,0.005589779
01:00.0,6736.410951,368.54256,5502.421,176460,2.042361111,0.00559168
02:00.0,6736.477423,368.290973,5502.503,176520,2.043055556,0.005593581
03:00.0,6736.441923,367.843404,5502.459,176580,2.04375,0.005595483
04:00.0,6736.303781,367.205032,5502.29,176640,2.044444444,0.005597384
05:00.0,6736.067061,366.390416,5502,176700,2.045138889,0.005599285
06:00.0,6735.740055,365.422451,5501.599,176760,2.045833333,0.005601186
07:00.0,6735.334318,364.330605,5501.102,176820,2.046527778,0.005603088
08:00.0,6734.86274,363.147736,5500.525,176880,2.047222222,0.005604989
09:00.0,6734.337024,361.906912,5499.88,176940,2.047916667,0.00560689
10:00.0,6733.766365,360.642124,5499.181,177000,2.048611111,0.005608792
11:00.0,6733.158485,359.394709,5498.437,177060,2.049305556,0.005610693
12:00.0,6732.521839,358.221482,5497.657,177120,2.05,0.005612594
13:00.0,6731.866662,357.19512,5496.854,177180,2.050694444,0.005614495
14:00.0,6731.204045,356.385141,5496.043,177240,2.051388889,0.005616397
15:00.0,6730.544463,355.821508,5495.235,177300,2.052083333,0.005618298
16:00.0,6729.897466,355.477359,5494.443,177360,2.052777778,0.005620199
17:00.0,6729.272632,355.294688,5493.678,177420,2.053472222,0.005622101
18:00.0,6728.680518,355.217889,5492.952,177480,2.054166667,0.005624002
19:00.0,6728.132595,355.206549,5492.282,177540,2.054861111,0.005625903
20:00.0,6727.640311,355.234197,5491.679,177600,2.055555556,0.005627804
21:00.0,6727.214044,355.283963,5491.157,177660,2.05625,0.005629706
22:00.0,6726.862498,355.345036,5490.726,177720,2.056944444,0.005631607
23:00.0,6726.592545,355.410331,5490.396,177780,2.057638889,0.005633508
24:00.0,6726.409134,355.475042,5490.171,177840,2.058333333,0.00563541
25:00.0,6726.31506,355.535784,5490.056,177900,2.059027778,0.005637311
26:00.0,6726.310857,355.590119,5490.051,177960,2.059722222,0.005639212
27:00.0,6726.395267,355.636308,5490.154,178020,2.060416667,0.005641113
28:00.0,6726.566114,355.67315,5490.364,178080,2.061111111,0.005643015
29:00.0,6726.82056,355.699891,5490.675,178140,2.061805556,0.005644916
30:00.0,6727.15409,355.716298,5491.083,178200,2.0625,0.005646817
31:00.0,6727.559266,355.722993,5491.58,178260,2.063194444,0.005648719
32:00.0,6728.026156,355.721998,5492.151,178320,2.063888889,0.00565062
33:00.0,6728.544624,355.717517,5492.786,178380,2.064583333,0.005652521
34:00.0,6729.106028,355.71734,5493.474,178440,2.065277778,0.005654422
35:00.0,6729.70202,355.735791,5494.203,178500,2.065972222,0.005656324
36:00.0,6730.321554,355.799086,5494.962,178560,2.066666667,0.005658225
37:00.0,6730.949888,355.952482,5495.732,178620,2.067361111,0.005660126
